"Symbiota_ID","Collection","Collector","Genus","Species","State_Province","County","Latitude","Longitude","Elevation","Year","Month","Day","doy","Annual_Precip","Annual_Temp","Max_Fall","Min_Fall","Mean_Fall","Precip_Fall","SPI_Year","SPI_Summer","SPI_Summer_Prior","Leaves","Colored_Leaves","Leaf_Area_Removed","Other_Pathogen_Damage"
7287642,"EKY","W. W. Overbeck","Acer","rubrum","Kentucky","Garrard",37.6516,-84.55,272,2010,4,10,100,1216.32,12.92,28.3,-3,13.64395604,308.29,0.424853753,0.960066028,0.474794741,1,1,0,0
5491460,"EKY","Ross C. Clark","Acer","saccharum","Kentucky","Garrard",37.6516,-84.55,272,1999,5,16,136,906.92,13.76136986,36,-2.5,15.58681319,123.08,-1.430100861,-1.804911109,0.7431884,1,0,1,1
5463021,"EKY","Donna A. Godbey","Acer","rubrum","Kentucky","Garrard",37.6516,-84.55,272,1983,9,15,258,1100.7,12.8630137,35.7,-3.7,14.60549451,254.01,-0.268326119,-0.762683492,-0.968018613,1,1,1,1
14600814,"iNaturalist","Tyler Blevins","Acer","saccharum","Kentucky","Garrard",37.6516,-84.55,272,2015,6,1,152,1580.55,13.17452055,31,-10.5,12.32637363,280.05,2.608532223,2.409804887,-0.526001351,1,0,0,0
5463132,"EKY","Donna A. Godbey","Acer","rubrum","Kentucky","Garrard",37.6516,-84.55,272,1983,10,14,287,1100.7,12.8630137,35.7,-3.7,14.60549451,254.01,-0.268326119,-0.762683492,-0.968018613,1,1,1,1
5462910,"EKY","Donna A. Godbey","Acer","rubrum","Kentucky","Garrard",37.6516,-84.55,272,1983,8,9,221,1100.7,12.8630137,29.8,-7,14.03516484,193.15,-0.268326119,-0.762683492,-0.968018613,1,0,1,0
5490759,"EKY","Donna A. Godbey","Acer","saccharum","Kentucky","Garrard",37.6516,-84.55,272,1983,8,9,221,1100.7,12.8630137,29.8,-7,14.03516484,193.15,-0.268326119,-0.762683492,-0.968018613,1,0,1,1
5462799,"EKY","Donna A. Godbey","Acer","rubrum","Kentucky","Garrard",37.6516,-84.55,272,1983,5,26,146,1100.7,12.8630137,29.8,-7,14.03516484,193.15,-0.268326119,-0.762683492,-0.968018613,1,1,1,0
14600774,"iNaturalist","Glen Kalisz","Acer","rubrum","Kentucky","Garrard",37.6516,-84.55,272,2015,5,26,146,1580.55,13.17452055,31,-10.5,12.32637363,280.05,2.608532223,2.409804887,-0.526001351,1,0,0,1
7287647,"EKY","W. W. Overbeck","Acer","saccharum","Kentucky","Garrard",37.6516,-84.55,272,2010,9,5,248,1216.32,12.92,33.8,-4.7,14.46813187,165.06,0.424853753,0.960066028,0.474794741,1,0,1,1
5491826,"EKY","Timothy J. Weckman","Acer","saccharum","Kentucky","Garrard",37.6516,-84.55,272,2004,6,2,154,1596.63,13.33688525,29,-6.5,14.16813187,348.94,2.704937104,1.467328829,1.752367998,1,0,1,1
5477798,"EKY","Laurie Wiles","Acer","rubrum","Kentucky","Garrard",37.6516,-84.55,272,1986,6,28,179,1030.37,13.75643836,33.1,-1.6,15.9010989,243.44,-0.689977567,-1.128763208,0.385856688,1,0,1,1
5490748,"EKY","Timothy J. Weckman","Acer","saccharum","Kentucky","Grant",38.6403,-84.6381,257,1994,10,5,278,1024.96,12.38164384,31.6,-5.4,14.20879121,150.17,-0.187344059,-0.641091653,0.243738696,1,1,1,1
7363495,"KNK","Thieret John","Acer","saccharum","Kentucky","Grant",38.6403,-84.6381,257,2003,10,15,288,1392.24,12.11369863,29.7,-5.1,13.69120879,362.76,2.161320381,2.777067412,-0.993210674,1,1,0,1
5471687,"EKY","Timothy J. Weckman","Acer","rubrum","Kentucky","Graves",36.7244,-88.6522,165,1998,7,18,199,1244.41,16.0109589,33.5,-7.9,14.65934066,171.69,0.102571726,3.024254477,0.161980562,1,0,1,1
5490771,"EKY","Timothy J. Weckman","Acer","saccharum","Kentucky","grayson",37.4721,-86.3497,214,1995,4,30,120,1232.65,13.06273973,31.8,-5.3,14.55274725,222.22,0.194432003,-0.039664152,-0.818326972,1,0,1,0
5490782,"EKY","Timothy J. Weckman","Acer","saccharum","Kentucky","green",37.2912,-85.5544,203,1994,10,10,283,1371.54,13.5509589,31.8,-5.7,14.91098901,193.64,0.725168288,0.005445301,-0.720421752,1,1,1,1
7900183,"MUHW",NA,"Acer","saccharum","Kentucky","Greenup",38.5657,-82.9522,206,1984,5,3,124,993.53,11.68961749,35.7,-4.7,13.3021978,320.2,-0.377919743,-0.99873505,-1.722158201,1,1,1,0
6810668,"KNK","Thieret John; Baird John","Acer","rubrum","Kentucky","Greenup",38.5657,-82.9522,206,1987,5,25,145,770.48,12.43342466,31.5,-12.1,13.55714286,321.07,-1.951911035,-1.493160944,-0.465827523,1,0,1,0
7900015,"MUHW",NA,"Acer","rubrum","Kentucky","Greenup",38.5657,-82.9522,206,2001,4,24,114,999.77,12.70986301,31.1,-11.7,13.15494505,157.93,-0.333886093,0.30774792,0.883237582,1,0,1,1
7900162,"MUHW",NA,"Acer","saccharum","Kentucky","Greenup",38.5657,-82.9522,206,1991,4,27,117,956.78,12.98356164,33.4,-6.5,13.47032967,213.78,-0.637252538,-1.550725682,-1.052356997,1,0,0,0
7899992,"MUHW",NA,"Acer","rubrum","Kentucky","Greenup",38.5657,-82.9522,206,1991,4,27,117,956.78,12.98356164,33.4,-6.5,13.47032967,213.78,-0.637252538,-1.550725682,-1.052356997,1,1,0,0
5490793,"EKY","Timothy J. Weckman","Acer","saccharum","Kentucky","Hardin",37.726,-85.94,243,1995,4,30,120,1310.86,12.91835616,31.2,-4.4,14.55934066,178.39,0.738713417,0.104393588,-1.096141898,1,0,1,0
5491682,"EKY","Jessica Tompkins","Acer","saccharum","Kentucky","Hardin",37.726,-85.94,243,2007,4,7,97,1303.49,14.46712329,30.1,-4.9,12.96593407,458.2,0.698886697,-0.133977613,1.530972899,1,0,0,0
5474799,"EKY","Bryce D. Fields","Acer","rubrum","Kentucky","Harlan",36.844,-83.2797,644,1993,4,4,94,1229.69,11.64958904,28.4,-6.6,11.88461538,194.58,-0.090340045,-0.376267687,0.497403571,0,0,0,0
5475021,"EKY","Bryce D. Fields","Acer","rubrum","Kentucky","Harlan",36.844,-83.2797,644,1993,5,22,142,1229.69,11.64958904,28.4,-6.6,11.88461538,194.58,-0.090340045,-0.376267687,0.497403571,1,0,1,0
5474910,"EKY","Bryce D. Fields","Acer","rubrum","Kentucky","Harlan",36.844,-83.2797,644,1993,5,29,149,1229.69,11.64958904,28.4,-6.6,11.88461538,194.58,-0.090340045,-0.376267687,0.497403571,1,0,0,1
5483913,"EKY","Amy V. McIntosh","Acer","saccharum","Kentucky","Harlan",36.844,-83.2797,644,2004,5,7,128,1395.3,12.42076503,28.7,-5.4,12.9021978,332.64,1.142212424,-0.921839143,0.769752609,1,0,1,0
5491615,"EKY","Bryce D. Fields","Acer","saccharum","Kentucky","Harlan",36.844,-83.2797,644,1993,5,22,142,1229.69,11.64958904,28.4,-6.6,11.88461538,194.58,-0.090340045,-0.376267687,0.497403571,1,0,0,0
5491404,"EKY","Timothy J. Weckman","Acer","saccharum","Kentucky","Harlan",36.844,-83.2797,644,1999,8,9,221,917.42,12.52465753,32,-4.8,13.89010989,115.27,-2.414409604,-1.696672883,-0.075097105,1,0,1,1
5491626,"EKY","Bryce D. Fields","Acer","saccharum","Kentucky","Harlan",36.844,-83.2797,644,1993,5,22,142,1229.69,11.64958904,28.4,-6.6,11.88461538,194.58,-0.090340045,-0.376267687,0.497403571,1,0,1,0
5490549,"EKY","Ronald L. Jones","Acer","saccharum","Kentucky","Harlan",36.844,-83.2797,644,1996,8,23,236,1608.12,10.9557377,32.3,-6.3,11.35164835,341.23,2.726125331,-0.191256663,-2.063638102,1,0,1,1
5473466,"EKY","Timothy J. Weckman","Acer","rubrum","Kentucky","Harlan",36.844,-83.2797,644,1999,10,11,284,917.42,12.52465753,32,-5,13.28571429,192.05,-2.414409604,-1.696672883,-0.075097105,1,0,1,1
5483906,"EKY","Amy V. McIntosh","Acer","rubrum","Kentucky","Harlan",36.844,-83.2797,644,2005,3,23,82,954.58,12.44164384,28.8,-3.8,14.42307692,386.13,-2.137846294,-0.34599051,-0.921839143,0,0,0,0
5491415,"EKY","Ross C. Clark","Acer","saccharum","Kentucky","Harrison",38.4301,-84.3284,234,1999,6,7,158,749.24,13.40109589,34.5,-4.4,14.64395604,147.13,-2.126012345,-1.772729761,0.599595015,1,1,1,1
5471798,"EKY","Timothy J. Weckman","Acer","rubrum","Kentucky","Hickman",36.6502,-88.9928,119,1998,6,21,172,1380.12,15.84328767,33.9,-9,14.23516484,177.76,0.749510251,2.881943751,0.216276635,1,0,1,1
5477910,"EKY","Ross C. Clark","Acer","rubrum","Kentucky","Hickman",36.6502,-88.9928,119,1997,10,19,292,1271.3,13.76410959,33.9,-9,14.23516484,177.76,0.227871441,0.216276635,0.716555178,1,0,1,0
5490826,"EKY","Ross C. Clark","Acer","saccharum","Kentucky","Hickman",36.6502,-88.9928,119,1997,10,19,292,1271.3,13.76410959,33.9,-9,14.23516484,177.76,0.227871441,0.216276635,0.716555178,1,0,1,1
5490837,"EKY","Timothy J. Weckman","Acer","saccharum","Kentucky","hopkins",37.3381,-87.5846,122,1995,6,5,156,1158.25,14.0739726,32.5,-3.2,15.49230769,199.68,0.002205178,0.612011458,-0.533857079,1,0,1,1
7743498,"EKY","Timothy J. Weckman","Acer","saccharum","Kentucky","Jackson",37.4156,-83.9961,397,1995,7,8,189,1271.64,11.29780822,29,-8.1,12.26373626,195.69,-0.014756346,-1.269587227,-0.004358094,1,0,1,1
7743497,"EKY","J. Abner","Acer","saccharum","Kentucky","Jackson",37.4156,-83.9961,397,1989,9,0,258,1701.78,10.9569863,32.2,-9.2,12.26153846,515.28,2.787498829,0.554099782,-1.278347834,1,0,1,1
5490848,"EKY","Joe Abner","Acer","saccharum","Kentucky","Jackson",37.4156,-83.9961,397,1986,7,19,200,1097.04,12.12821918,31.8,-4.1,14.56483516,310.8,-1.152231944,-1.425303939,-0.516545155,1,0,1,1
5463577,"EKY","Joe Abner","Acer","rubrum","Kentucky","Jackson",37.4156,-83.9961,397,1986,7,19,200,1097.04,12.12821918,31.8,-4.1,14.56483516,310.8,-1.152231944,-1.425303939,-0.516545155,1,1,1,1
6809116,"KNK","Thieret John","Acer","saccharum","Kentucky","Jefferson",38.1944,-85.6526,151,1994,4,26,116,955.15,13.76328767,33.6,-4.1,13.48021978,262.53,-0.826217268,-1.517100953,0.718571996,1,0,1,0
5490859,"EKY","C. J. Clevenger","Acer","saccharum","Kentucky","Jefferson",38.1944,-85.6526,151,1982,5,9,129,1156.37,13.49726027,32,-4.3,13.9989011,162.99,0.374129863,0.193330498,-0.448406501,1,0,0,1
5490894,"EKY","Timothy J. Weckman","Acer","saccharum","Kentucky","Jessamine",37.866,-84.572,283,1995,5,21,141,1161.12,12.92821918,31.3,-5.6,14.47362637,154.9,0.105701797,-0.731076433,-0.248039517,1,0,1,0
5463910,"EKY","Timothy J. Weckman","Acer","rubrum","Kentucky","knott",37.3502,-82.9377,411,1996,7,7,189,1364.17,12.38606557,35.3,-5.8,13.03626374,320.97,1.441770152,-0.03866379,-1.506294371,1,0,1,0
5490905,"EKY","Timothy J. Weckman","Acer","saccharum","Kentucky","knott",37.3502,-82.9377,411,1996,7,7,189,1364.17,12.38606557,35.3,-5.8,13.03626374,320.97,1.441770152,-0.03866379,-1.506294371,1,0,1,0
5478243,"EKY","Timothy J. Weckman","Acer","rubrum","Kentucky","knott",37.3502,-82.9377,411,2001,6,21,172,1120.38,13.49013699,30.2,-9.3,13.89120879,101.3,-0.386757769,1.932599619,1.301528208,1,0,0,1
5491471,"EKY","Judith E. Rozeman","Acer","saccharum","Kentucky","knox",36.8716,-83.8549,335,1993,5,15,135,1294.37,12.8260274,31.5,-6.6,13.24285714,247.14,0.35830529,-0.481825931,0.427636878,1,0,1,0
5490927,"EKY","John D. Williams","Acer","saccharum","Kentucky","knox",36.8716,-83.8549,335,1992,7,26,208,1128,12.63060109,33.2,-9.9,13.97472527,205.58,-0.865684721,0.427636878,-1.992135042,1,0,0,1
5478132,"EKY","Heather Mabe","Acer","rubrum","Kentucky","knox",36.8716,-83.8549,335,2007,4,21,111,907.24,14.08438356,29.4,-5.4,12.87472527,355.78,-2.489823899,-1.694579567,0.360587893,1,0,0,0
5482020,"EKY","Deborah White","Acer","rubrum","Kentucky","knox",36.8716,-83.8549,335,1993,8,17,229,1294.37,12.8260274,31.5,-6.6,13.24285714,247.14,0.35830529,-0.481825931,0.427636878,1,0,1,0
5464021,"EKY","Ross C. Clark","Acer","rubrum","Kentucky","knox",36.8716,-83.8549,335,1993,5,15,135,1294.37,12.8260274,31.5,-6.6,13.24285714,247.14,0.35830529,-0.481825931,0.427636878,1,1,0,0
5481909,"EKY","Deborah White","Acer","rubrum","Kentucky","knox",36.8716,-83.8549,335,1993,8,17,229,1294.37,12.8260274,31.5,-6.6,13.24285714,247.14,0.35830529,-0.481825931,0.427636878,1,0,1,0
5464132,"EKY","John D. Williams","Acer","rubrum","Kentucky","knox",36.8716,-83.8549,335,1992,7,24,206,1128,12.63060109,33.2,-9.9,13.97472527,205.58,-0.865684721,0.427636878,-1.992135042,1,0,1,1
5490916,"EKY","Ross C. Clark","Acer","saccharum","Kentucky","knox",36.8716,-83.8549,335,1993,5,15,135,1294.37,12.8260274,31.5,-6.6,13.24285714,247.14,0.35830529,-0.481825931,0.427636878,1,0,0,0
5471243,"EKY","Deborah White","Acer","rubrum","Kentucky","knox",36.8716,-83.8549,335,1994,4,29,119,1516.91,13.09287671,32.8,-7.6,12.84615385,328.55,1.995539991,1.03421853,-0.481825931,1,0,1,0
14601130,"iNaturalist","joshua lloyd","Acer","rubrum","Kentucky","Larue",37.5774,-85.7119,239,2015,10,30,303,1658.97,13.59890411,33.8,-5.7,15.46153846,315.52,2.685845319,2.404436752,0.17674662,1,1,0,1
5491426,"EKY","Timothy J. Weckman","Acer","saccharum","Kentucky","Larue",37.5774,-85.7119,239,1997,9,14,257,1353.4,12.73917808,34,-8.4,13.28681319,180.05,0.94075379,0.567456711,-0.540540556,1,0,1,1
5464577,"EKY","Ralph L. Thompson","Acer","rubrum","Kentucky","laurel",37.1377,-84.1151,370,1985,6,1,152,1125.6,12.9290411,32.7,-7.3,13.94175824,325.32,-0.508172228,-0.478478193,-1.037070318,1,0,1,1
5478354,"EKY","Amanda N. Allen","Acer","rubrum","Kentucky","laurel",37.1377,-84.1151,370,1999,10,2,275,1027.09,13.73863014,33.5,-4.5,14.33516484,190.57,-1.198202584,-1.269197936,0.942462427,1,0,1,1
5464354,"EKY","Nancy Bishop","Acer","rubrum","Kentucky","laurel",37.1377,-84.1151,370,1989,7,22,203,1665.28,12.2430137,29.6,-5.2,12.24395604,354.86,3.272109796,1.854432406,-1.164488196,1,1,0,0
5464465,"EKY","Kathy Phillips","Acer","rubrum","Kentucky","laurel",37.1377,-84.1151,370,1989,6,20,171,1665.28,12.2430137,29.6,-5.2,12.24395604,354.86,3.272109796,1.854432406,-1.164488196,1,0,1,1
14602053,"iNaturalist","Cam Costello","Acer","rubrum","Kentucky","laurel",37.1377,-84.1151,370,2016,4,8,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
5474132,"EKY","Ralph L. Thompson","Acer","rubrum","Kentucky","laurel",37.1377,-84.1151,370,1985,6,15,166,1125.6,12.9290411,32.7,-7.3,13.94175824,325.32,-0.508172228,-0.478478193,-1.037070318,1,0,1,1
5464243,"EKY","Ralph L. Thompson","Acer","rubrum","Kentucky","laurel",37.1377,-84.1151,370,1985,6,15,166,1125.6,12.9290411,32.7,-7.3,13.94175824,325.32,-0.508172228,-0.478478193,-1.037070318,1,0,1,1
5491882,"EKY","Timothy J. Weckman","Acer","saccharum","Kentucky","Lawrence",38.0749,-82.7514,236,2006,6,15,166,1187.49,12.4630137,31.8,-11,13.71758242,151.35,0.757726858,-0.476945065,0.890987842,1,0,1,1
7900129,"MUHW",NA,"Acer","saccharum","Kentucky","Lawrence",38.0749,-82.7514,236,1994,10,14,287,1145.19,11.78383562,30.9,-8.4,12.74065934,168.79,0.463208119,-0.840228409,-0.079151952,1,0,1,1
5464688,"EKY","Timothy J. Weckman","Acer","rubrum","Kentucky","Lawrence",38.0749,-82.7514,236,1994,9,18,261,1145.19,11.78383562,30.9,-8.4,12.74065934,168.79,0.463208119,-0.840228409,-0.079151952,1,0,1,1
7900115,"MUHW",NA,"Acer","saccharum","Kentucky","Lawrence",38.0749,-82.7514,236,2003,10,11,284,1620.68,11.86767123,29.8,-5.3,13.04945055,420.24,3.773863327,2.743919048,-0.999173822,1,1,1,1
5491893,"EKY","Timothy J. Weckman","Acer","saccharum","Kentucky","Lawrence",38.0749,-82.7514,236,2006,6,15,166,1187.49,12.4630137,31.8,-11,13.71758242,151.35,0.757726858,-0.476945065,0.890987842,1,0,0,1
5478576,"EKY","Timothy J. Weckman","Acer","rubrum","Kentucky","Lawrence",38.0749,-82.7514,236,2006,6,15,166,1187.49,12.4630137,31.8,-11,13.71758242,151.35,0.757726858,-0.476945065,0.890987842,1,0,1,1
5472020,"EKY","Timothy J. Weckman","Acer","rubrum","Kentucky","lee",37.6037,-83.7001,261,1996,6,21,173,1417.59,11.71857923,35.7,-7.2,12.21868132,302.25,1.460275101,0.178272584,-1.433562544,1,0,1,1
5465021,"EKY","Wayne Long","Acer","rubrum","Kentucky","lee",37.6037,-83.7001,261,1996,4,27,118,1417.59,11.71857923,35.7,-7.2,12.21868132,302.25,1.460275101,0.178272584,-1.433562544,1,1,0,0
5464910,"EKY","Timothy J. Weckman","Acer","rubrum","Kentucky","lee",37.6037,-83.7001,261,1993,5,28,148,1275.73,12.46821918,32.1,-6.8,13.12197802,208.87,0.530402107,0.106530581,0.960236814,1,0,1,1
5465132,"EKY","Chris T. Kirk","Acer","rubrum","Kentucky","lee",37.6037,-83.7001,261,1996,4,27,118,1417.59,11.71857923,35.7,-7.2,12.21868132,302.25,1.460275101,0.178272584,-1.433562544,1,0,0,0
5465243,"EKY","Danny Husband","Acer","rubrum","Kentucky","lee",37.6037,-83.7001,261,1996,4,27,118,1417.59,11.71857923,35.7,-7.2,12.21868132,302.25,1.460275101,0.178272584,-1.433562544,1,0,1,0
5492293,"EKY","Timothy J. Weckman","Acer","saccharum","Kentucky","lee",37.6037,-83.7001,261,1993,5,28,148,1275.73,12.46821918,32.1,-6.8,13.12197802,208.87,0.530402107,0.106530581,0.960236814,1,0,1,0
5464799,"EKY","Timothy J. Weckman","Acer","rubrum","Kentucky","lee",37.6037,-83.7001,261,1996,6,30,182,1417.59,11.71857923,35.7,-7.2,12.21868132,302.25,1.460275101,0.178272584,-1.433562544,1,0,1,1
5471909,"EKY","Timothy J. Weckman","Acer","rubrum","Kentucky","lee",37.6037,-83.7001,261,1996,6,21,173,1417.59,11.71857923,35.7,-7.2,12.21868132,302.25,1.460275101,0.178272584,-1.433562544,1,0,1,1
5491327,"EKY","Timothy J. Weckman","Acer","saccharum","Kentucky","lee",37.6037,-83.7001,261,1996,6,21,173,1417.59,11.71857923,35.7,-7.2,12.21868132,302.25,1.460275101,0.178272584,-1.433562544,1,0,1,1
5490604,"EKY","Tim Hacker","Acer","saccharum","Kentucky","Leslie",37.1023,-83.3517,451,1991,7,7,188,1483.73,13.52438356,33.3,-5.9,14.10879121,237.18,1.847043682,0.454251646,0.889274304,1,0,0,1
5491915,"EKY","Timothy J. Weckman","Acer","saccharum","Kentucky","Leslie",37.1023,-83.3517,451,2006,5,8,128,1218.61,12.96191781,31.9,-9.3,14.27252747,148.26,-0.162763668,-0.55842184,-0.05929058,1,0,0,1
5491926,"EKY","Timothy J. Weckman","Acer","saccharum","Kentucky","Leslie",37.1023,-83.3517,451,2006,5,8,128,1218.61,12.96191781,31.9,-9.3,14.27252747,148.26,-0.162763668,-0.55842184,-0.05929058,1,0,1,0
5465354,"EKY","Tim Hacker","Acer","rubrum","Kentucky","Leslie",37.1023,-83.3517,451,1991,7,23,204,1483.73,13.52438356,33.3,-5.9,14.10879121,237.18,1.847043682,0.454251646,0.889274304,1,0,1,1
5492260,"EKY","Kim Feeman","Acer","saccharum","Kentucky","Lewis",38.5222,-83.3941,316,1999,5,12,132,958.45,12.83424658,34.6,-2.8,14.57252747,144.25,-1.188955279,-0.816421081,1.049044639,1,0,1,0
15219205,"NY","G. F. Buddell II","Acer","rubrum","Kentucky","Lewis",38.5222,-83.3941,316,1983,5,10,130,1131.11,12.15561644,29.3,-6.9,13.26703297,181.18,-0.101496182,-1.170813708,1.048535088,1,0,1,0
6811606,"KNK","Buddell George","Acer","rubrum","Kentucky","Lewis",38.5222,-83.3941,316,1983,5,10,130,1131.11,12.15561644,29.3,-6.9,13.26703297,181.18,-0.101496182,-1.170813708,1.048535088,1,0,0,0
5491660,"EKY","Ross C. Clark","Acer","saccharum","Kentucky","Lewis",38.5222,-83.3941,316,2005,5,19,139,1056.11,12.54356164,30.7,-2.6,14.27032967,416.17,-0.573866345,-0.177444295,-0.265087044,1,0,1,1
5475576,"EKY","Ross C. Clark","Acer","rubrum","Kentucky","Lewis",38.5222,-83.3941,316,2005,5,19,139,1056.11,12.54356164,30.7,-2.6,14.27032967,416.17,-0.573866345,-0.177444295,-0.265087044,1,0,1,1
5491937,"EKY","Timothy J. Weckman","Acer","saccharum","Kentucky","Lincoln",37.4428,-84.6585,370,2006,6,23,174,1520.86,13.4109589,31.3,-10.2,14.77692308,112.99,1.920926499,1.605686766,1.204798094,1,0,0,0
5478687,"EKY","Chris S. Packard","Acer","rubrum","Kentucky","Lincoln",37.4428,-84.6585,370,2001,9,10,253,999.85,13.39534247,30.1,-4.8,13.93956044,201.9,-1.237236692,0.294709599,-0.856736613,1,0,1,1
5491959,"EKY","Timothy J. Weckman","Acer","saccharum","Kentucky","Lincoln",37.4428,-84.6585,370,2003,4,21,111,1446.46,12.61260274,33.9,-7.1,13.80989011,426.52,1.469942177,1.496001427,-0.018230919,1,0,0,0
5491948,"EKY","Chris S. Packard","Acer","saccharum","Kentucky","Lincoln",37.4428,-84.6585,370,2001,9,10,253,999.85,13.39534247,30.1,-4.8,13.93956044,201.9,-1.237236692,0.294709599,-0.856736613,1,0,1,1
15414206,"APSC","Edward W. Chester with Troy McCarty","Acer","saccharum","Kentucky","Lyon",37.0257,-88.0819,116,1987,7,13,194,926.83,14.66876712,34.1,-12,15.13406593,286.34,-1.205204977,-0.362170058,-0.649838103,1,0,1,1
15412727,"APSC","Susan E. Holt Edward W. Chester","Acer","rubrum","Kentucky","Lyon",37.0257,-88.0819,116,1989,7,6,187,1494.73,13.69287671,34.5,-2.5,14.53186813,438.9,1.756288568,1.710297731,-0.72284891,1,1,1,1
3853198,"APSC","Chengxia You","Acer","rubrum","Kentucky","Lyon",37.0257,-88.0819,116,1988,7,2,184,1214.61,14.23415301,33.6,-7.3,14.48131868,198.52,0.295514538,-0.72284891,-0.362170058,1,1,1,1
15412730,"APSC","Edward W. Chester","Acer","rubrum","Kentucky","Lyon",37.0257,-88.0819,116,1987,4,30,120,926.83,14.66876712,34.1,-12,15.13406593,286.34,-1.205204977,-0.362170058,-0.649838103,1,0,0,0
5466576,"EKY","Timothy J. Weckman","Acer","rubrum","Kentucky","Madison",37.7168,-84.291,297,1993,8,22,234,1159.12,12.50821918,31.5,-5.8,13.2989011,166.79,-0.009540058,0.151815849,1.377846249,1,0,1,1
14602843,"iNaturalist","Mary M. McKenna","Acer","saccharum","Kentucky","Madison",37.7168,-84.291,297,2016,9,25,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0
5466465,"EKY","Dawn Wilkins","Acer","rubrum","Kentucky","Madison",37.7168,-84.291,297,1995,9,24,267,1128.39,12.81643836,35.7,-8.5,12.5989011,250.21,-0.187417647,-1.087686115,-0.370620817,1,0,1,1
5490949,"EKY","Donna Perkins","Acer","saccharum","Kentucky","Madison",37.7168,-84.291,297,1989,6,25,176,1494.46,11.97123288,30.1,-5,12.28021978,332.62,1.931542616,1.222332417,-1.106711743,1,0,1,1
5466687,"EKY","Timothy J. Weckman","Acer","rubrum","Kentucky","Madison",37.7168,-84.291,297,1993,8,22,234,1159.12,12.50821918,31.5,-5.8,13.2989011,166.79,-0.009540058,0.151815849,1.377846249,1,0,1,1
5481687,"EKY","Gary W. Libby","Acer","rubrum","Kentucky","Madison",37.7168,-84.291,297,1993,5,14,134,1159.12,12.50821918,31.5,-5.8,13.2989011,166.79,-0.009540058,0.151815849,1.377846249,1,0,0,0
5491981,"EKY","John Richard Abbott","Acer","saccharum","Kentucky","Madison",37.7168,-84.291,297,1992,5,17,138,1042.02,12.57896175,33.6,-9.9,13.78131868,219.81,-0.687361914,1.377846249,-0.502736671,1,0,0,0
5490593,"EKY","Timothy J. Weckman","Acer","saccharum","Kentucky","Madison",37.7168,-84.291,297,1990,9,5,248,1492.02,13.66520548,33.6,-5.1,14.24615385,268.36,1.917418915,0.794787551,1.222332417,1,0,1,0
5466354,"EKY","D. J. Clevenger","Acer","rubrum","Kentucky","Madison",37.7168,-84.291,297,1982,4,1,91,1124.96,13.00575342,31.5,-5.1,13.18791209,159.87,-0.207271865,-0.154721294,0.451853553,1,0,0,0
6809621,"KNK","Weckman Timothy","Acer","saccharum","Kentucky","Madison",37.7168,-84.291,297,1993,5,2,122,1159.12,12.50821918,31.5,-5.8,13.2989011,166.79,-0.009540058,0.151815849,1.377846249,1,0,0,0
5492271,"EKY","Gary W. Libby","Acer","saccharum","Kentucky","Madison",37.7168,-84.291,297,1993,6,30,181,1159.12,12.50821918,31.5,-5.8,13.2989011,166.79,-0.009540058,0.151815849,1.377846249,1,0,0,1
5472131,"EKY","J. Tertulainai","Acer","rubrum","Kentucky","Madison",37.7168,-84.291,297,1989,6,19,170,1494.46,11.97123288,30.1,-5,12.28021978,332.62,1.931542616,1.222332417,-1.106711743,1,0,1,1
5465799,"EKY","Donna A. Godbey","Acer","rubrum","Kentucky","Madison",37.7168,-84.291,297,1984,7,13,195,1411.02,12.88688525,35.4,-3.8,14.67582418,268.78,1.448558366,-0.158857301,0.239499179,1,0,1,0
5478798,"EKY","Judith E. Rozeman","Acer","rubrum","Kentucky","Madison",37.7168,-84.291,297,1992,9,0,259,1042.02,12.57896175,31.5,-5.8,13.2989011,166.79,-0.687361914,1.377846249,-0.502736671,1,1,1,1
5472242,"EKY","A. D. Wireman","Acer","rubrum","Kentucky","Magoffin",37.6908,-83.0969,317,1997,9,13,256,959.4,12.19671233,31.7,-7.6,12.65934066,163.76,-1.181739214,-0.355763017,-0.426525781,1,0,1,1
5479132,"EKY","Timothy J. Weckman","Acer","rubrum","Kentucky","Marion",37.5778,-85.2723,243,1999,5,3,123,914.11,14.12164384,36,-2.8,15.84725275,156.81,-1.611781629,-1.608985439,1.294642032,1,0,0,1
5479021,"EKY","Timothy J. Weckman","Acer","rubrum","Kentucky","Marion",37.5778,-85.2723,243,1997,8,31,243,1333.3,12.66712329,30.1,-5.8,12.86703297,318.63,0.864808116,0.170722471,0.175401254,1,0,1,1
5474354,"EKY","Timothy J. Weckman","Acer","rubrum","Kentucky","Marion",37.5778,-85.2723,243,1998,10,12,285,1228.33,14.69068493,36,-2.8,15.84725275,156.81,0.244641543,1.294642032,0.170722471,1,1,1,1
5491994,"EKY","Ross C. Clark","Acer","saccharum","Kentucky","Marion",37.5778,-85.2723,243,1997,8,31,243,1333.3,12.66712329,30.1,-5.8,12.86703297,318.63,0.864808116,0.170722471,0.175401254,1,0,1,1
